id,x,y,z,timestamp,tagType,floor,inZones,x_raw,y_raw,x_snap,y_snap
5410,53.775,20.074,7.1546282599504600,1751870061119,BLE,5,"[""966"",""1600""]",64.85774339505510,17.92851198033680,53.7753,20.0737
5410,49.922,18.654,4.733409956258300,1751870054822,BLE,5,"[""966"",""1600""]",55.28589641407080,27.371906193729400,49.9217,18.654
5410,46.928,17.366,5.000000049167230,1751870049181,BLE,5,"[""966""]",50.62081950043350,14.642992313008200,46.9258,16.643
5410,43.608,18.208,4.9999996981186100,1751870044117,BLE,5,"[""966""]",42.69510415078900,19.822698953493700,43.6032,16.6538
5410,45.146,20.489,5.004693492485030,1751870038799,BLE,5,"[""966""]",42.9359452476898,17.1108318218338,45.1465,20.4894
5410,46.059,23.37,5.40210853830246,1751870033365,BLE,5,"[""966""]",49.880681841892700,18.674782693533500,46.0517,25.2252
5410,42.543,22.082,5.199023849720910,1751870027883,BLE,5,"[""966""]",44.64828790368620,24.882793019815100,42.5426,22.082
5410,41.575,21.535,5.123532109938140,1751870022527,BLE,5,"[""966""]",41.54847565704220,17.333670488831100,41.5747,21.5354
5410,40.061,20.039,5.092532480312610,1751870016924,BLE,5,"[""966""]",41.06309460557850,21.534040765516800,40.0615,20.0386
5410,39.4,18.083,5.016243258104820,1751870011915,BLE,5,"[""966""]",40.186677599541200,20.375381808877400,39.3957,16.6675
5410,36.807,18.438,5.272527587842160,1751870006496,BLE,5,"[""966""]",35.6340606424793,15.924143653686400,36.8011,16.6759
5410,35.671,18.779,4.726793439917360,1751870001467,BLE,5,"[""966""]",36.46282322168610,15.993283637235000,35.6711,18.7786
5410,37.571,20.096,5.382157357777580,1751869995672,BLE,5,"[""966""]",30.11320777847200,20.191695392970800,37.5714,20.0963
5410,39.298,18.219,4.962930359593960,1751869990419,BLE,5,"[""966""]",38.22348023102550,17.12771912611220,39.2929,16.6678
5410,38.515,21.051,5.116952307963830,1751869984245,BLE,5,"[""966""]",40.280890513293300,17.42041367733670,38.5146,21.0513
5410,34.621,22.606,6.014840674496230,1751869978594,BLE,5,"[""966""]",39.98824363437970,24.71594817354420,34.6209,22.6059
5410,33.238,23.522,6.417062648725160,1751869972442,BLE,5,"[""966""]",30.60939857637560,20.464328137596700,33.2316,25.1733
5410,37.099,23.153,5.881494162915980,1751869965352,BLE,5,"[""966""]",32.40816062916570,21.251799104033400,37.0987,23.1533
5410,37.877,23.957,5.059663518384310,1751869960220,BLE,5,"[""966""]",38.91305192408630,25.48453331377190,37.8723,25.1921
5410,40.317,23.54,4.81826950473354,1751869953332,BLE,5,"[""966""]",41.01400166909340,24.850310677454700,40.3104,25.2019
5410,42.554,23.467,4.775950428151870,1751869947530,BLE,5,"[""966""]",40.94674174890180,24.904635304584100,42.5468,25.211
5410,45.913,23.521,4.790990808349030,1751869942237,BLE,5,"[""966""]",42.59064120642140,26.59900140378510,45.906,25.2246
